	id	main_affiliation	category
2369	pub.1133285298	grid.6363.0	Medical and Health Sciences
2370	pub.1133285298	grid.415310.2	Public Health and Health Services
2371	pub.1133285298	grid.415310.2	Medical and Health Sciences
2372	pub.1133285298	grid.412282.f	Public Health and Health Services
2373	pub.1133285298	grid.412282.f	Medical and Health Sciences
2374	pub.1133285298	grid.63984.30	Public Health and Health Services
2375	pub.1133285298	grid.63984.30	Medical and Health Sciences
2376	pub.1133285298	grid.24827.3b	Public Health and Health Services
2377	pub.1133285298	grid.24827.3b	Medical and Health Sciences
2378	pub.1133285298	grid.412388.4	Public Health and Health Services
2379	pub.1133285298	grid.412388.4	Medical and Health Sciences
2380	pub.1133285298	grid.410529.b	Public Health and Health Services
2381	pub.1133285298	grid.410529.b	Medical and Health Sciences
2382	pub.1133285298	grid.107891.6	Public Health and Health Services
2383	pub.1133285298	grid.107891.6	Medical and Health Sciences
2384	pub.1133285298	grid.416167.3	Public Health and Health Services
2385	pub.1133285298	grid.416167.3	Medical and Health Sciences
2386	pub.1133285298	grid.8399.b	Public Health and Health Services
2387	pub.1133285298	grid.8399.b	Medical and Health Sciences
2388	pub.1133285298	grid.241103.5	Public Health and Health Services
2389	pub.1133285298	grid.241103.5	Medical and Health Sciences
2390	pub.1133285298	grid.8217.c	Public Health and Health Services
2391	pub.1133285298	grid.8217.c	Medical and Health Sciences
2392	pub.1133285298	grid.9601.e	Public Health and Health Services
2393	pub.1133285298	grid.9601.e	Medical and Health Sciences
2394	pub.1133285298	grid.5718.b	Public Health and Health Services
2395	pub.1133285298	grid.5718.b	Medical and Health Sciences
2396	pub.1133285298	grid.14442.37	Public Health and Health Services
2397	pub.1133285298	grid.14442.37	Medical and Health Sciences
2398	pub.1133285298	grid.18919.38	Public Health and Health Services
2399	pub.1133285298	grid.18919.38	Medical and Health Sciences
2400	pub.1133285298	grid.411249.b	Public Health and Health Services
2401	pub.1133285298	grid.411249.b	Medical and Health Sciences
2402	pub.1133285298	grid.414818.0	Public Health and Health Services
2403	pub.1133285298	grid.414818.0	Medical and Health Sciences
2404	pub.1133285298	grid.5841.8	Public Health and Health Services
2405	pub.1133285298	grid.5841.8	Medical and Health Sciences
2406	pub.1133285298	grid.448878.f	Public Health and Health Services
2407	pub.1133285298	grid.448878.f	Medical and Health Sciences
2408	pub.1133285298	grid.509540.d	Public Health and Health Services
2409	pub.1133285298	grid.509540.d	Medical and Health Sciences
2410	pub.1133285298	grid.31432.37	Public Health and Health Services
2411	pub.1133285298	grid.31432.37	Medical and Health Sciences
2412	pub.1133285298	grid.444604.6	Public Health and Health Services
2413	pub.1133285298	grid.444604.6	Medical and Health Sciences
2414	pub.1133285298	grid.8051.c	Public Health and Health Services
2415	pub.1133285298	grid.8051.c	Medical and Health Sciences
2416	pub.1133285298	grid.420545.2	Public Health and Health Services
2417	pub.1133285298	grid.420545.2	Medical and Health Sciences
2418	pub.1133285298	grid.412004.3	Public Health and Health Services
2419	pub.1133285298	grid.412004.3	Medical and Health Sciences
2420	pub.1133285298	grid.268441.d	Public Health and Health Services
2421	pub.1133285298	grid.268441.d	Medical and Health Sciences
2422	pub.1133285298	grid.8664.c	Public Health and Health Services
2423	pub.1133285298	grid.8664.c	Medical and Health Sciences
2424	pub.1133285298	grid.411728.9	Public Health and Health Services
2425	pub.1133285298	grid.411728.9	Medical and Health Sciences
2426	pub.1133285298	grid.460708.d	Public Health and Health Services
2427	pub.1133285298	grid.460708.d	Medical and Health Sciences
2428	pub.1133285298	grid.411484.c	Public Health and Health Services
2429	pub.1133285298	grid.411484.c	Medical and Health Sciences
2430	pub.1133285298	grid.10223.32	Public Health and Health Services
2431	pub.1133285298	grid.10223.32	Medical and Health Sciences
2432	pub.1133285298	grid.415131.3	Public Health and Health Services
2433	pub.1133285298	grid.415131.3	Medical and Health Sciences
2434	pub.1133285298	grid.4793.9	Public Health and Health Services
2435	pub.1133285298	grid.4793.9	Medical and Health Sciences
2436	pub.1133285298	grid.426108.9	Public Health and Health Services
2437	pub.1133285298	grid.426108.9	Medical and Health Sciences
2438	pub.1133285298	grid.5216.0	Public Health and Health Services
2439	pub.1133285298	grid.5216.0	Medical and Health Sciences
2440	pub.1133285298	grid.5379.8	Public Health and Health Services
2441	pub.1133285298	grid.5379.8	Medical and Health Sciences
2442	pub.1133285298	grid.446122.7	Public Health and Health Services
2443	pub.1133285298	grid.446122.7	Medical and Health Sciences
2444	pub.1133285298	grid.488480.8	Public Health and Health Services
2445	pub.1133285298	grid.488480.8	Medical and Health Sciences
2446	pub.1133285298	grid.414775.4	Public Health and Health Services
2447	pub.1133285298	grid.414775.4	Medical and Health Sciences
2448	pub.1133285298	grid.10253.35	Public Health and Health Services
2449	pub.1133285298	grid.10253.35	Medical and Health Sciences
2450	pub.1133285298	grid.414680.f	Public Health and Health Services
2451	pub.1133285298	grid.414680.f	Medical and Health Sciences
2452	pub.1133285298	grid.20736.30	Public Health and Health Services
2453	pub.1133285298	grid.20736.30	Medical and Health Sciences
2454	pub.1133285298	grid.412881.6	Public Health and Health Services
2455	pub.1133285298	grid.412881.6	Medical and Health Sciences
2456	pub.1133285298	grid.275559.9	Public Health and Health Services
2457	pub.1133285298	grid.275559.9	Medical and Health Sciences
2458	pub.1133285298	grid.413396.a	Public Health and Health Services
2459	pub.1133285298	grid.413396.a	Medical and Health Sciences
2460	pub.1133285298	grid.410570.7	Public Health and Health Services
2461	pub.1133285298	grid.410570.7	Medical and Health Sciences
2462	pub.1133285298	grid.410563.5	Public Health and Health Services
2463	pub.1133285298	grid.410563.5	Medical and Health Sciences
2464	pub.1133285298	grid.410607.4	Public Health and Health Services
2465	pub.1133285298	grid.410607.4	Medical and Health Sciences
2466	pub.1133285298	grid.257022.0	Public Health and Health Services
2467	pub.1133285298	grid.257022.0	Medical and Health Sciences
2468	pub.1133285298	grid.411702.1	Public Health and Health Services
2469	pub.1133285298	grid.411702.1	Medical and Health Sciences
2470	pub.1133285298	grid.411339.d	Public Health and Health Services
2471	pub.1133285298	grid.411339.d	Medical and Health Sciences
2472	pub.1133285298	grid.6451.6	Public Health and Health Services
2473	pub.1133285298	grid.6451.6	Medical and Health Sciences
2474	pub.1133285298	grid.8536.8	Public Health and Health Services
2475	pub.1133285298	grid.8536.8	Medical and Health Sciences
2476	pub.1133285298	grid.5645.2	Public Health and Health Services
2477	pub.1133285298	grid.5645.2	Medical and Health Sciences
2478	pub.1133285298	grid.154185.c	Public Health and Health Services
2479	pub.1133285298	grid.154185.c	Medical and Health Sciences
2480	pub.1133285298	grid.5330.5	Public Health and Health Services
2481	pub.1133285298	grid.5330.5	Medical and Health Sciences
2482	pub.1133285298	grid.452702.6	Public Health and Health Services
2483	pub.1133285298	grid.452702.6	Medical and Health Sciences
2484	pub.1133285298	grid.412536.7	Public Health and Health Services
2485	pub.1133285298	grid.412536.7	Medical and Health Sciences
2486	pub.1133285298	grid.10423.34	Public Health and Health Services
2487	pub.1133285298	grid.10423.34	Medical and Health Sciences
2488	pub.1133285298	grid.8267.b	Public Health and Health Services
2489	pub.1133285298	grid.8267.b	Medical and Health Sciences
2490	pub.1133285298	grid.411472.5	Public Health and Health Services
2491	pub.1133285298	grid.411472.5	Medical and Health Sciences
2492	pub.1133301560	grid.4714.6	Genetics
2493	pub.1133301560	grid.4714.6	Biological Sciences
2494	pub.1133301560	grid.9764.c	Genetics
2495	pub.1133301560	grid.9764.c	Biological Sciences
2496	pub.1133301560	grid.5254.6	Genetics
2497	pub.1133301560	grid.5254.6	Biological Sciences
2498	pub.1133301560	grid.10939.32	Genetics
2499	pub.1133301560	grid.10939.32	Biological Sciences
2500	pub.1133301560	grid.5947.f	Genetics
2501	pub.1133301560	grid.5947.f	Biological Sciences
2502	pub.1133301560	grid.4488.0	Genetics
2503	pub.1133301560	grid.4488.0	Biological Sciences
2504	pub.1133301560	grid.412468.d	Genetics
2505	pub.1133301560	grid.412468.d	Biological Sciences
2506	pub.1133301560	grid.461852.c	Genetics
2507	pub.1133301560	grid.461852.c	Biological Sciences
2508	pub.1133301560	grid.154185.c	Genetics
2509	pub.1133301560	grid.154185.c	Biological Sciences
2510	pub.1133301560	grid.214458.e	Genetics
2511	pub.1133301560	grid.214458.e	Biological Sciences
2512	pub.1133301560	grid.419518.0	Genetics
2513	pub.1133301560	grid.419518.0	Biological Sciences
2514	pub.1133301560	grid.22937.3d	Genetics
2515	pub.1133301560	grid.22937.3d	Biological Sciences
2516	pub.1133301560	grid.5510.1	Genetics
2517	pub.1133301560	grid.5510.1	Biological Sciences
2518	pub.1133301560	grid.6190.e	Genetics
2519	pub.1133301560	grid.6190.e	Biological Sciences
2520	pub.1133301560	grid.45083.3a	Genetics
2521	pub.1133301560	grid.45083.3a	Biological Sciences
2522	pub.1133301560	grid.4562.5	Genetics
2523	pub.1133301560	grid.4562.5	Biological Sciences
2524	pub.1133301560	grid.13652.33	Genetics
2525	pub.1133301560	grid.13652.33	Biological Sciences
2526	pub.1133301560	grid.5216.0	Genetics
2527	pub.1133301560	grid.5216.0	Biological Sciences
2528	pub.1133301560	grid.414625.0	Genetics
2529	pub.1133301560	grid.414625.0	Biological Sciences
2530	pub.1133301560	grid.416369.f	Genetics
2531	pub.1133301560	grid.416369.f	Biological Sciences
2532	pub.1133301560	grid.4973.9	Genetics
2533	pub.1133301560	grid.4973.9	Biological Sciences
2534	pub.1133301560	grid.5603.0	Genetics
2535	pub.1133301560	grid.5603.0	Biological Sciences
2536	pub.1133301560	grid.1002.3	Genetics
2537	pub.1133301560	grid.1002.3	Biological Sciences
2538	pub.1133349434	grid.6546.1	Good Health and Well Being
2539	pub.1133349434	grid.6546.1	Artificial Intelligence and Image Processing
2540	pub.1133349434	grid.6546.1	Computation Theory and Mathematics
2541	pub.1133349434	grid.6546.1	Information and Computing Sciences
2542	pub.1133349434	grid.5253.1	Good Health and Well Being
2543	pub.1133349434	grid.5253.1	Artificial Intelligence and Image Processing
2544	pub.1133349434	grid.5253.1	Computation Theory and Mathematics
2545	pub.1133349434	grid.5253.1	Information and Computing Sciences
2546	pub.1133349434	grid.4827.9	Good Health and Well Being
2547	pub.1133349434	grid.4827.9	Artificial Intelligence and Image Processing
2548	pub.1133349434	grid.4827.9	Computation Theory and Mathematics
2549	pub.1133349434	grid.4827.9	Information and Computing Sciences
2550	pub.1133349434	grid.424699.4	Good Health and Well Being
2551	pub.1133349434	grid.424699.4	Artificial Intelligence and Image Processing
2552	pub.1133349434	grid.424699.4	Computation Theory and Mathematics
2553	pub.1133349434	grid.424699.4	Information and Computing Sciences
2554	pub.1133349434	grid.4488.0	Good Health and Well Being
2555	pub.1133349434	grid.4488.0	Artificial Intelligence and Image Processing
2556	pub.1133349434	grid.4488.0	Computation Theory and Mathematics
2557	pub.1133349434	grid.4488.0	Information and Computing Sciences
2558	pub.1133349434	grid.10423.34	Good Health and Well Being
2559	pub.1133349434	grid.10423.34	Artificial Intelligence and Image Processing
2560	pub.1133349434	grid.10423.34	Computation Theory and Mathematics
2561	pub.1133349434	grid.10423.34	Information and Computing Sciences
2562	pub.1133349434	grid.10493.3f	Good Health and Well Being
2563	pub.1133349434	grid.10493.3f	Artificial Intelligence and Image Processing
2564	pub.1133349434	grid.10493.3f	Computation Theory and Mathematics
2565	pub.1133349434	grid.10493.3f	Information and Computing Sciences
2566	pub.1133402081	grid.6363.0	Immunology
2567	pub.1133402081	grid.6363.0	Medical and Health Sciences
2568	pub.1133467647	grid.417109.a	Cardiorespiratory Medicine and Haematology
2569	pub.1133467647	grid.417109.a	Medical and Health Sciences
2570	pub.1133467647	grid.420072.3	Cardiorespiratory Medicine and Haematology
2571	pub.1133467647	grid.420072.3	Medical and Health Sciences
2572	pub.1133490339	grid.489540.4	Public Health and Health Services
2573	pub.1133490339	grid.489540.4	Medical and Health Sciences
2574	pub.1133490339	grid.275559.9	Public Health and Health Services
2575	pub.1133490339	grid.275559.9	Medical and Health Sciences
2576	pub.1133490339	grid.500058.8	Public Health and Health Services
2577	pub.1133490339	grid.500058.8	Medical and Health Sciences
2578	pub.1133490339	grid.478011.b	Public Health and Health Services
2579	pub.1133490339	grid.478011.b	Medical and Health Sciences
2580	pub.1133490339	grid.412581.b	Public Health and Health Services
2581	pub.1133490339	grid.412581.b	Medical and Health Sciences
2582	pub.1133498574	grid.34477.33	Environmental Science and Management
2583	pub.1133498574	grid.34477.33	Ecology
2584	pub.1133498574	grid.34477.33	Environmental Sciences
2585	pub.1133498574	grid.34477.33	Biological Sciences
2586	pub.1133615541	grid.5522.0	Public Health and Health Services
2587	pub.1133615541	grid.5522.0	Medical and Health Sciences
2588	pub.1133615541	grid.9018.0	Public Health and Health Services
2589	pub.1133615541	grid.9018.0	Medical and Health Sciences
2590	pub.1133615541	grid.8954.0	Public Health and Health Services
2591	pub.1133615541	grid.8954.0	Medical and Health Sciences
2592	pub.1133615541	grid.451233.2	Public Health and Health Services
2593	pub.1133615541	grid.451233.2	Medical and Health Sciences
2594	pub.1133615541	grid.5841.8	Public Health and Health Services
2595	pub.1133615541	grid.5841.8	Medical and Health Sciences
2596	pub.1133615541	grid.12136.37	Public Health and Health Services
2597	pub.1133615541	grid.12136.37	Medical and Health Sciences
2598	pub.1133615541	grid.7256.6	Public Health and Health Services
2599	pub.1133615541	grid.7256.6	Medical and Health Sciences
2600	pub.1133652796	grid.418010.c	Medical and Health Sciences
2601	pub.1133652796	grid.4462.4	Medical and Health Sciences
2602	pub.1133652796	grid.13063.37	Medical and Health Sciences
2603	pub.1133652796	grid.11696.39	Medical and Health Sciences
2604	pub.1133652796	grid.4868.2	Medical and Health Sciences
2605	pub.1133652796	grid.8991.9	Medical and Health Sciences
2606	pub.1133652796	grid.12155.32	Medical and Health Sciences
2607	pub.1133652796	grid.7692.a	Medical and Health Sciences
2608	pub.1133652796	grid.15781.3a	Medical and Health Sciences
2609	pub.1133652796	grid.484678.1	Medical and Health Sciences
2610	pub.1133652796	grid.5252.0	Medical and Health Sciences
2611	pub.1133652796	grid.8647.d	Medical and Health Sciences
2612	pub.1133652796	grid.4691.a	Medical and Health Sciences
2613	pub.1133652796	grid.22937.3d	Medical and Health Sciences
2614	pub.1133652796	grid.15596.3e	Medical and Health Sciences
2615	pub.1133652796	grid.12847.38	Medical and Health Sciences
2616	pub.1133882352	grid.5216.0	Genetics
2617	pub.1133882352	grid.5216.0	Biological Sciences
2618	pub.1133882352	grid.417390.8	Genetics
2619	pub.1133882352	grid.417390.8	Biological Sciences
2620	pub.1133882352	grid.418497.7	Genetics
2621	pub.1133882352	grid.418497.7	Biological Sciences
2622	pub.1133882352	grid.4714.6	Genetics
2623	pub.1133882352	grid.4714.6	Biological Sciences
2624	pub.1133882352	grid.5386.8	Genetics
2625	pub.1133882352	grid.5386.8	Biological Sciences
2626	pub.1133882352	grid.11047.33	Genetics
2627	pub.1133882352	grid.11047.33	Biological Sciences
2628	pub.1134000714	grid.445630.0	Climate Action
2629	pub.1134000714	grid.445630.0	Political Science
2630	pub.1134000714	grid.445630.0	Studies in Human Society
2631	pub.1134035248	grid.452413.5	Public Health and Health Services
2632	pub.1134035248	grid.452413.5	Medical and Health Sciences
2633	pub.1134044324	grid.413973.b	Good Health and Well Being
2634	pub.1134044324	grid.413973.b	Immunology
2635	pub.1134044324	grid.413973.b	Medical and Health Sciences
2636	pub.1134044324	grid.1005.4	Good Health and Well Being
2637	pub.1134044324	grid.1005.4	Immunology
2638	pub.1134044324	grid.1005.4	Medical and Health Sciences
2639	pub.1134044324	grid.452919.2	Good Health and Well Being
2640	pub.1134044324	grid.452919.2	Immunology
2641	pub.1134044324	grid.452919.2	Medical and Health Sciences
2642	pub.1134044324	grid.1013.3	Good Health and Well Being
2643	pub.1134044324	grid.1013.3	Immunology
2644	pub.1134044324	grid.1013.3	Medical and Health Sciences
2645	pub.1134044324	grid.420118.e	Good Health and Well Being
2646	pub.1134044324	grid.420118.e	Immunology
2647	pub.1134044324	grid.420118.e	Medical and Health Sciences
2648	pub.1134044324	grid.117476.2	Good Health and Well Being
2649	pub.1134044324	grid.117476.2	Immunology
2650	pub.1134044324	grid.117476.2	Medical and Health Sciences
2651	pub.1134044324	grid.1029.a	Good Health and Well Being
2652	pub.1134044324	grid.1029.a	Immunology
2653	pub.1134044324	grid.1029.a	Medical and Health Sciences
2654	pub.1134191518	grid.6363.0	Zero Hunger
2655	pub.1134191518	grid.6363.0	Clinical Sciences
2656	pub.1134191518	grid.6363.0	Medical and Health Sciences
2657	pub.1134191518	grid.452396.f	Zero Hunger
2658	pub.1134191518	grid.452396.f	Clinical Sciences
2659	pub.1134191518	grid.452396.f	Medical and Health Sciences
2660	pub.1134191518	grid.410721.1	Zero Hunger
2661	pub.1134191518	grid.410721.1	Clinical Sciences
2662	pub.1134191518	grid.410721.1	Medical and Health Sciences
2663	pub.1134191518	grid.7372.1	Zero Hunger
2664	pub.1134191518	grid.7372.1	Clinical Sciences
2665	pub.1134191518	grid.7372.1	Medical and Health Sciences
2666	pub.1134274782	grid.415033.0	Public Health and Health Services
2667	pub.1134274782	grid.415033.0	Medical and Health Sciences
2668	pub.1134274782	grid.275559.9	Public Health and Health Services
2669	pub.1134274782	grid.275559.9	Medical and Health Sciences
2670	pub.1134274782	grid.489540.4	Public Health and Health Services
2671	pub.1134274782	grid.489540.4	Medical and Health Sciences
2672	pub.1134391163	grid.4991.5	Public Health and Health Services
2673	pub.1134391163	grid.4991.5	Medical and Health Sciences
2674	pub.1134394691	grid.259828.c	Public Health and Health Services
2675	pub.1134394691	grid.259828.c	Medical and Health Sciences
2676	pub.1134394691	grid.189967.8	Public Health and Health Services
2677	pub.1134394691	grid.189967.8	Medical and Health Sciences
2678	pub.1134394691	grid.412726.4	Public Health and Health Services
2679	pub.1134394691	grid.412726.4	Medical and Health Sciences
2680	pub.1134394691	grid.26790.3a	Public Health and Health Services
2681	pub.1134394691	grid.26790.3a	Medical and Health Sciences
2682	pub.1134394691	grid.241167.7	Public Health and Health Services
2683	pub.1134394691	grid.241167.7	Medical and Health Sciences
2684	pub.1134394691	grid.267301.1	Public Health and Health Services
2685	pub.1134394691	grid.267301.1	Medical and Health Sciences
2686	pub.1134394691	grid.268154.c	Public Health and Health Services
2687	pub.1134394691	grid.268154.c	Medical and Health Sciences
2688	pub.1134394691	grid.27755.32	Public Health and Health Services
2689	pub.1134394691	grid.27755.32	Medical and Health Sciences
2690	pub.1134394691	grid.267309.9	Public Health and Health Services
2691	pub.1134394691	grid.267309.9	Medical and Health Sciences
2692	pub.1134394691	grid.410567.1	Public Health and Health Services
2693	pub.1134394691	grid.410567.1	Medical and Health Sciences
2694	pub.1134408786	grid.10493.3f	Medical Microbiology
2695	pub.1134408786	grid.10493.3f	Medical and Health Sciences
2696	pub.1134408786	grid.452235.7	Medical Microbiology
2697	pub.1134408786	grid.452235.7	Medical and Health Sciences
2698	pub.1134445536	grid.452286.f	Clinical Sciences
2699	pub.1134445536	grid.452286.f	Medical and Health Sciences
2700	pub.1134445536	grid.412004.3	Clinical Sciences
2701	pub.1134445536	grid.412004.3	Medical and Health Sciences
2702	pub.1134472917	grid.9647.c	Clinical Sciences
2703	pub.1134472917	grid.9647.c	Medical and Health Sciences
2704	pub.1134472917	grid.411778.c	Clinical Sciences
2705	pub.1134472917	grid.411778.c	Medical and Health Sciences
2706	pub.1134472917	grid.411067.5	Clinical Sciences
2707	pub.1134472917	grid.411067.5	Medical and Health Sciences
2708	pub.1134472917	grid.275559.9	Clinical Sciences
2709	pub.1134472917	grid.275559.9	Medical and Health Sciences
2710	pub.1134472917	grid.477277.6	Clinical Sciences
2711	pub.1134472917	grid.477277.6	Medical and Health Sciences
2712	pub.1134472917	grid.411760.5	Clinical Sciences
2713	pub.1134472917	grid.411760.5	Medical and Health Sciences
2714	pub.1134472917	grid.5603.0	Clinical Sciences
2715	pub.1134472917	grid.5603.0	Medical and Health Sciences
2716	pub.1134472917	grid.411097.a	Clinical Sciences
2717	pub.1134472917	grid.411097.a	Medical and Health Sciences
2718	pub.1134472917	grid.411339.d	Clinical Sciences
2719	pub.1134472917	grid.411339.d	Medical and Health Sciences
2720	pub.1134472917	grid.6363.0	Clinical Sciences
2721	pub.1134472917	grid.6363.0	Medical and Health Sciences
2722	pub.1134472917	grid.452396.f	Clinical Sciences
2723	pub.1134472917	grid.452396.f	Medical and Health Sciences
2724	pub.1134472917	grid.5963.9	Clinical Sciences
2725	pub.1134472917	grid.5963.9	Medical and Health Sciences
2726	pub.1134472917	grid.5253.1	Clinical Sciences
2727	pub.1134472917	grid.5253.1	Medical and Health Sciences
2728	pub.1134472917	grid.14778.3d	Clinical Sciences
2729	pub.1134472917	grid.14778.3d	Medical and Health Sciences
2730	pub.1134472917	grid.13648.38	Clinical Sciences
2731	pub.1134472917	grid.13648.38	Medical and Health Sciences
2732	pub.1134472917	grid.410718.b	Clinical Sciences
2733	pub.1134472917	grid.410718.b	Medical and Health Sciences
2734	pub.1134472917	grid.411088.4	Clinical Sciences
2735	pub.1134472917	grid.411088.4	Medical and Health Sciences
2736	pub.1134472917	grid.412581.b	Clinical Sciences
2737	pub.1134472917	grid.412581.b	Medical and Health Sciences
2738	pub.1134472917	grid.5155.4	Clinical Sciences
2739	pub.1134472917	grid.5155.4	Medical and Health Sciences
2740	pub.1134472917	grid.500048.9	Clinical Sciences
2741	pub.1134472917	grid.500048.9	Medical and Health Sciences
2742	pub.1134472917	grid.461820.9	Clinical Sciences
2743	pub.1134472917	grid.461820.9	Medical and Health Sciences
2744	pub.1134472917	grid.412282.f	Clinical Sciences
2745	pub.1134472917	grid.412282.f	Medical and Health Sciences
2746	pub.1134472917	grid.491861.3	Clinical Sciences
2747	pub.1134472917	grid.491861.3	Medical and Health Sciences
2748	pub.1134472917	grid.460088.2	Clinical Sciences
2749	pub.1134472917	grid.460088.2	Medical and Health Sciences
2750	pub.1134472917	grid.419835.2	Clinical Sciences
2751	pub.1134472917	grid.419835.2	Medical and Health Sciences
2752	pub.1134472917	grid.459950.4	Clinical Sciences
2753	pub.1134472917	grid.459950.4	Medical and Health Sciences
2754	pub.1134472917	grid.470036.6	Clinical Sciences
2755	pub.1134472917	grid.470036.6	Medical and Health Sciences
2756	pub.1134472917	grid.29524.38	Clinical Sciences
2757	pub.1134472917	grid.29524.38	Medical and Health Sciences
2758	pub.1134472917	grid.491961.2	Clinical Sciences
2759	pub.1134472917	grid.491961.2	Medical and Health Sciences
2760	pub.1134472917	grid.488379.9	Clinical Sciences
2761	pub.1134472917	grid.488379.9	Medical and Health Sciences
2762	pub.1134492102	grid.8379.5	Biochemistry and Cell Biology
2763	pub.1134492102	grid.8379.5	Medical Microbiology
2764	pub.1134492102	grid.8379.5	Biological Sciences
2765	pub.1134492102	grid.8379.5	Medical and Health Sciences
2766	pub.1134522261	grid.7605.4	Clinical Sciences
2767	pub.1134522261	grid.7605.4	Medical and Health Sciences
2768	pub.1134522261	grid.7563.7	Clinical Sciences
2769	pub.1134522261	grid.7563.7	Medical and Health Sciences
2770	pub.1134522261	grid.144767.7	Clinical Sciences
2771	pub.1134522261	grid.144767.7	Medical and Health Sciences
2772	pub.1134522261	grid.419557.b	Clinical Sciences
2773	pub.1134522261	grid.419557.b	Medical and Health Sciences
2774	pub.1134556841	grid.239395.7	Cardiorespiratory Medicine and Haematology
2775	pub.1134556841	grid.239395.7	Clinical Sciences
2776	pub.1134556841	grid.239395.7	Medical and Health Sciences
2777	pub.1134556841	grid.411746.1	Cardiorespiratory Medicine and Haematology
2778	pub.1134556841	grid.411746.1	Clinical Sciences
2779	pub.1134556841	grid.411746.1	Medical and Health Sciences
2780	pub.1134556841	grid.411495.c	Cardiorespiratory Medicine and Haematology
2781	pub.1134556841	grid.411495.c	Clinical Sciences
2782	pub.1134556841	grid.411495.c	Medical and Health Sciences
2783	pub.1134598220	grid.11375.31	Physical Chemistry (incl. Structural)
2784	pub.1134598220	grid.11375.31	Chemical Sciences
2785	pub.1134598220	grid.4991.5	Physical Chemistry (incl. Structural)
2786	pub.1134598220	grid.4991.5	Chemical Sciences
2787	pub.1134703864	grid.411339.d	Analytical Chemistry
2788	pub.1134703864	grid.411339.d	Other Chemical Sciences
2789	pub.1134703864	grid.411339.d	Chemical Sciences
2790	pub.1134703864	grid.9647.c	Analytical Chemistry
2791	pub.1134703864	grid.9647.c	Other Chemical Sciences
2792	pub.1134703864	grid.9647.c	Chemical Sciences
2793	pub.1134703864	grid.418508.0	Analytical Chemistry
2794	pub.1134703864	grid.418508.0	Other Chemical Sciences
2795	pub.1134703864	grid.418508.0	Chemical Sciences
2796	pub.1134703864	grid.7776.1	Analytical Chemistry
2797	pub.1134703864	grid.7776.1	Other Chemical Sciences
2798	pub.1134703864	grid.7776.1	Chemical Sciences
2799	pub.1134703864	grid.7269.a	Analytical Chemistry
2800	pub.1134703864	grid.7269.a	Other Chemical Sciences
2801	pub.1134703864	grid.7269.a	Chemical Sciences
2802	pub.1134703864	grid.452463.2	Analytical Chemistry
2803	pub.1134703864	grid.452463.2	Other Chemical Sciences
2804	pub.1134703864	grid.452463.2	Chemical Sciences
2805	pub.1134703864	grid.508234.8	Analytical Chemistry
2806	pub.1134703864	grid.508234.8	Other Chemical Sciences
2807	pub.1134703864	grid.508234.8	Chemical Sciences
2808	pub.1134703864	grid.11348.3f	Analytical Chemistry
2809	pub.1134703864	grid.11348.3f	Other Chemical Sciences
2810	pub.1134703864	grid.11348.3f	Chemical Sciences
2811	pub.1134710486	grid.6214.1	Mathematical Sciences
2812	pub.1134710486	grid.6214.1	Physical Sciences
2813	pub.1134710486	grid.6214.1	Engineering
2814	pub.1134710486	grid.466750.6	Mathematical Sciences
2815	pub.1134710486	grid.466750.6	Physical Sciences
2816	pub.1134710486	grid.466750.6	Engineering
2817	pub.1134714744	grid.491861.3	Clinical Sciences
2818	pub.1134714744	grid.491861.3	Medical and Health Sciences
2819	pub.1134714744	grid.411339.d	Clinical Sciences
2820	pub.1134714744	grid.411339.d	Medical and Health Sciences
2821	pub.1134714744	grid.5330.5	Clinical Sciences
2822	pub.1134714744	grid.5330.5	Medical and Health Sciences
2823	pub.1134735838	grid.16008.3f	Medical and Health Sciences
2824	pub.1134735838	grid.418010.c	Medical and Health Sciences
2825	pub.1134735838	grid.13063.37	Medical and Health Sciences
2826	pub.1134735838	grid.150338.c	Medical and Health Sciences
2827	pub.1134735838	grid.11696.39	Medical and Health Sciences
2828	pub.1134735838	grid.8991.9	Medical and Health Sciences
2829	pub.1134735838	grid.265892.2	Medical and Health Sciences
2830	pub.1134735838	grid.452540.2	Medical and Health Sciences
2831	pub.1134735838	grid.484678.1	Medical and Health Sciences
2832	pub.1134735838	grid.5252.0	Medical and Health Sciences
2833	pub.1134735838	grid.8647.d	Medical and Health Sciences
2834	pub.1134735838	grid.8127.c	Medical and Health Sciences
2835	pub.1134735838	grid.10420.37	Medical and Health Sciences
2836	pub.1134735838	grid.12847.38	Medical and Health Sciences
2837	pub.1134763789	grid.150338.c	Medical and Health Sciences
2838	pub.1134763789	grid.16149.3b	Medical and Health Sciences
2839	pub.1134763789	grid.59734.3c	Medical and Health Sciences
2840	pub.1134814798	grid.12082.39	Good Health and Well Being
2841	pub.1134814798	grid.12082.39	Industry, Innovation and Infrastructure
2842	pub.1134814798	grid.12082.39	Economics
2843	pub.1134912877	grid.5570.7	Clinical Sciences
2844	pub.1134912877	grid.5570.7	Medical and Health Sciences
2845	pub.1134912877	grid.461820.9	Clinical Sciences
2846	pub.1134912877	grid.461820.9	Medical and Health Sciences
2847	pub.1134912877	grid.412468.d	Clinical Sciences
2848	pub.1134912877	grid.412468.d	Medical and Health Sciences
2849	pub.1134912877	grid.411559.d	Clinical Sciences
2850	pub.1134912877	grid.411559.d	Medical and Health Sciences
